Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[861]    0.0    0.00    0.00       2         std::_Vector_base<controller::ArrChange, std::allocator<controller::ArrChange> >::_Vector_impl::_Vector_impl() [861]
                0.00    0.00       2/2           std::allocator<controller::ArrChange>::allocator() [823]
                0.00    0.00       2/5           std::_Vector_base<controller::ArrChange, std::allocator<controller::ArrChange> >::_Vector_impl_data::_Vector_impl_data() [638]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<controller::ArrChange, std::allocator<controller::ArrChange> >::_M_move_assign(std::vector<controller::ArrChange, std::allocator<controller::ArrChange> >&&, std::integral_constant<bool, true>) [1168]
[862]    0.0    0.00    0.00       2         std::_Vector_base<controller::ArrChange, std::allocator<controller::ArrChange> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<controller::ArrChange, std::allocator<controller::ArrChange> >::_Vector_impl_data&) [862]
                0.00    0.00       6/6           std::_Vector_base<controller::ArrChange, std::allocator<controller::ArrChange> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<controller::ArrChange, std::allocator<controller::ArrChange> >::_Vector_impl_data const&) [613]
                0.00    0.00       2/5           std::_Vector_base<controller::ArrChange, std::allocator<controller::ArrChange> >::_Vector_impl_data::_Vector_impl_data() [638]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<controller::ArrChange, std::allocator<controller::ArrChange> >::vector() [917]
[863]    0.0    0.00    0.00       2         std::_Vector_base<controller::ArrChange, std::allocator<controller::ArrChange> >::_Vector_base() [863]
                0.00    0.00       2/2           std::_Vector_base<controller::ArrChange, std::allocator<controller::ArrChange> >::_Vector_impl::_Vector_impl() [861]
-----------------------------------------------
                0.00    0.00       2/2           void std::vector<controller::VarChange, std::allocator<controller::VarChange> >::_M_realloc_insert<controller::VarChange>(__gnu_cxx::__normal_iterator<controller::VarChange*, std::vector<controller::VarChange, std::allocator<controller::VarChange> > >, controller::VarChange&&) [919]
[864]    0.0    0.00    0.00       2         std::_Vector_base<controller::VarChange, std::allocator<controller::VarChange> >::_M_allocate(unsigned long) [864]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<controller::VarChange> >::allocate(std::allocator<controller::VarChange>&, unsigned long) [886]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<controller::VarChange, std::allocator<controller::VarChange> >::_Vector_base() [867]
[865]    0.0    0.00    0.00       2         std::_Vector_base<controller::VarChange, std::allocator<controller::VarChange> >::_Vector_impl::_Vector_impl() [865]
                0.00    0.00       2/2           std::allocator<controller::VarChange>::allocator() [825]
                0.00    0.00       2/5           std::_Vector_base<controller::VarChange, std::allocator<controller::VarChange> >::_Vector_impl_data::_Vector_impl_data() [640]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<controller::VarChange, std::allocator<controller::VarChange> >::_M_move_assign(std::vector<controller::VarChange, std::allocator<controller::VarChange> >&&, std::integral_constant<bool, true>) [1175]
[866]    0.0    0.00    0.00       2         std::_Vector_base<controller::VarChange, std::allocator<controller::VarChange> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<controller::VarChange, std::allocator<controller::VarChange> >::_Vector_impl_data&) [866]
                0.00    0.00       6/6           std::_Vector_base<controller::VarChange, std::allocator<controller::VarChange> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<controller::VarChange, std::allocator<controller::VarChange> >::_Vector_impl_data const&) [614]
                0.00    0.00       2/5           std::_Vector_base<controller::VarChange, std::allocator<controller::VarChange> >::_Vector_impl_data::_Vector_impl_data() [640]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<controller::VarChange, std::allocator<controller::VarChange> >::vector() [923]
[867]    0.0    0.00    0.00       2         std::_Vector_base<controller::VarChange, std::allocator<controller::VarChange> >::_Vector_base() [867]
                0.00    0.00       2/2           std::_Vector_base<controller::VarChange, std::allocator<controller::VarChange> >::_Vector_impl::_Vector_impl() [865]
-----------------------------------------------
                0.00    0.00       2/2           void std::vector<lilc::DeepCode, std::allocator<lilc::DeepCode> >::_M_realloc_insert<lilc::DeepCode const&>(__gnu_cxx::__normal_iterator<lilc::DeepCode*, std::vector<lilc::DeepCode, std::allocator<lilc::DeepCode> > >, lilc::DeepCode const&) [924]
[868]    0.0    0.00    0.00       2         std::_Vector_base<lilc::DeepCode, std::allocator<lilc::DeepCode> >::_M_allocate(unsigned long) [868]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<lilc::DeepCode> >::allocate(std::allocator<lilc::DeepCode>&, unsigned long) [889]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >, std::allocator<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > > > >::_M_move_assign(std::vector<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >, std::allocator<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > > > >&&, std::integral_constant<bool, true>) [1184]
[869]    0.0    0.00    0.00       2         std::_Vector_base<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >, std::allocator<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > > > >::_Vector_impl_data::_M_swap_data(std::_Vector_base<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >, std::allocator<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > > > >::_Vector_impl_data&) [869]
                0.00    0.00       6/6           std::_Vector_base<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >, std::allocator<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > > > >::_Vector_impl_data::_M_copy_data(std::_Vector_base<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >, std::allocator<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > > > >::_Vector_impl_data const&) [615]
                0.00    0.00       2/5           std::_Vector_base<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >, std::allocator<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > > > >::_Vector_impl_data::_Vector_impl_data() [642]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >, std::allocator<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > > > >::_M_move_assign(std::vector<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >, std::allocator<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > > > >&&, std::integral_constant<bool, true>) [1188]
[870]    0.0    0.00    0.00       2         std::_Vector_base<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >, std::allocator<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > > > >::_Vector_impl_data::_M_swap_data(std::_Vector_base<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >, std::allocator<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > > > >::_Vector_impl_data&) [870]
                0.00    0.00       6/6           std::_Vector_base<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >, std::allocator<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > > > >::_Vector_impl_data::_M_copy_data(std::_Vector_base<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >, std::allocator<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > > > >::_Vector_impl_data const&) [616]
                0.00    0.00       2/5           std::_Vector_base<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >, std::allocator<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > > > >::_Vector_impl_data::_Vector_impl_data() [643]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [873]
[871]    0.0    0.00    0.00       2         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [871]
